,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
q[167],0.27424302028994724,0.0008726146562362345,0.02921630632386568,0.22238303723987002,0.2535607187717338,0.2722713519055725,0.2920497339192918,0.3376750084255178,1121.0,1.0026689376578086
q[168],0.9922402906321833,0.00023215638304483372,0.011589231759769118,0.9579242368191427,0.9902141701755374,0.9969095436914831,0.9993800577676009,0.9999947512813231,2492.0,1.0012261240881644
q[169],0.6693236777205146,0.0015672465229996499,0.06610362698065168,0.5448343073951694,0.6251794879876494,0.666733826631764,0.7116349862206026,0.8064745991588759,1779.0,1.0023633513629548
q[170],0.9723051393087946,0.0010706433046216712,0.037762000670642816,0.8641090183020695,0.962205952250009,0.9880441510133577,0.9979185230517957,0.9999973655623872,1244.0,1.0028903381535677
q[171],0.5945825470394911,0.001426494813886276,0.054655418601793175,0.49112594169199064,0.5568822026757106,0.5934897190278631,0.6324406853657893,0.7015930287953179,1468.0,1.0000670685534114
q[172],0.9486567457724623,0.0014387941868182074,0.04743658830446988,0.8387502400522366,0.9187824203275687,0.9608232128768213,0.9898303851243129,0.9999625985826065,1087.0,1.0016118427779306
q[173],0.48093801156150506,0.0012587086281012972,0.046265033789320134,0.39379545067204036,0.4493373493744278,0.4794921412831,0.5113791697516438,0.5737447946040675,1351.0,1.0012894764258822
q[174],0.9820834088460348,0.000602581580952694,0.023861013238146586,0.9161895550130519,0.9744306309065179,0.9912928394242114,0.9985320228682952,0.9999953092376479,1568.0,1.0004251594095155
q[175],0.9913515912903871,0.00024306626244686107,0.012439199475631957,0.9566824766009783,0.9881179585992329,0.9963865583324498,0.9993517887808903,0.9999978608015956,2619.0,1.0006638721896388
q[176],0.30445236473961845,0.0006582988410343302,0.028717225908779762,0.24971397227543723,0.28464222106495646,0.304112317741224,0.3239346685215343,0.3625054968673337,1903.0,1.0001155591819686
q[177],0.9930826953274738,0.00019717241591130444,0.00957048178102251,0.9661233519551368,0.9907996318452641,0.9966970322048369,0.9993264002086681,0.9999944480305165,2356.0,0.9995984354080768
q[178],0.9920984668432943,0.00022961530237264942,0.011667530546352561,0.9587160233487425,0.9897061950322987,0.9966954921413043,0.9994060887106897,0.9999974385422051,2582.0,0.9999105106882201
q[179],0.7057160930011106,0.0015589784031668004,0.06005608939754663,0.5928143948652833,0.664396613964436,0.7032349531582535,0.7461650016829271,0.8273610820243421,1484.0,1.0005652840651313
q[180],0.9932910469828009,0.0001814510815776151,0.009656198519919921,0.9650663403757501,0.9911490141882644,0.9969852488465882,0.999344369006552,0.9999945107760139,2832.0,0.9997754872685294
q[181],0.7416628278750999,0.0019324427087197445,0.07366130936298514,0.5994359970487295,0.6898320267306797,0.7415851649047821,0.7908413284991331,0.8906051209012691,1453.0,1.0006526706060095
q[182],0.9596823856157414,0.0010906161952140014,0.041486443720517366,0.8548404168522412,0.9390107961831972,0.9720567504624185,0.9935691739169272,0.999973996136823,1447.0,1.0013581940728882
q[183],0.9876442915200668,0.00037205124894298665,0.017518044020077138,0.9374792621645461,0.9831220236952336,0.9945879066225252,0.9989565795556541,0.9999953748009649,2217.0,0.9996432428777764
q[184],0.9666911345646936,0.00101281000195287,0.03940859205153668,0.8618316502129273,0.9507562513308125,0.9814949351282722,0.9960775936878219,0.9999801161468431,1514.0,1.002901012864439
q[185],0.29086047495532846,0.0008775010458531016,0.029989488889155803,0.23610024437257526,0.2699003156431157,0.28946187504914217,0.31022674784547233,0.3546783477874207,1168.0,1.0011868194573754
q[186],0.6901528919554805,0.0019353597965387722,0.07617060832531646,0.5475810983849789,0.6375272787220743,0.6860270308160319,0.7394117652983401,0.8462123490823563,1549.0,1.0020112241731474
q[187],0.961142817222632,0.0010545981981240704,0.04145255143422053,0.8527497430676738,0.9397470536575019,0.9747409198441868,0.9943532348054873,0.9999591578166144,1545.0,1.0026457475825183
q[188],0.18352490350725453,0.00035728527197271236,0.016263349293985246,0.15347377735404139,0.1725697267047479,0.1830786859147056,0.1939879809869026,0.21721230166126154,2072.0,1.0005266450109747
q[189],0.9545813246916106,0.001385777658922821,0.04691220693044805,0.8361730883018237,0.9285985499354779,0.9693747603480064,0.9942240898686535,0.9999725202371699,1146.0,1.0017398654043475
q[190],0.9679460232321856,0.000892161376213468,0.03632751416435464,0.8678567115350506,0.9510595458552642,0.9809031281375692,0.9961950060116487,0.9999798955953474,1658.0,1.000756377147806
q[191],0.9601502957385732,0.0010267016327313687,0.04190653481571016,0.8549872628966176,0.9379700416127459,0.9738271545989854,0.9942261483070925,0.999961746055672,1666.0,1.0005070012344988
q[192],0.7891901920399133,0.0015447227478474167,0.06617113384823625,0.6564043066147967,0.7452965705390038,0.788768976253945,0.8329392689759091,0.9205679783293415,1835.0,1.002826853837095
q[193],0.2743550555603556,0.0006729934446822049,0.02729567164373661,0.2256516028294531,0.2555012925521333,0.2732727817869291,0.2921393422592523,0.3309995830970745,1645.0,0.9999155892134446
q[194],0.23806310420137497,0.0006782441943037953,0.025791121739010096,0.19192622376673402,0.22006631535435459,0.23691905188030987,0.2543691760534732,0.2922344363884545,1446.0,1.0004605895868182
q[195],0.9901276438904031,0.0002766543739659721,0.014311349750807313,0.9496493554380356,0.9869026288502258,0.9959684245253384,0.9993028924389402,0.9999975059532411,2676.0,0.9998496567731899
q[196],0.17529022163695065,0.0003794942901276434,0.01620756092756769,0.14375770481462222,0.164584017294883,0.17516248336017715,0.18590405032209537,0.206705983903544,1824.0,1.0017986454111865
q[197],0.9350005198724941,0.0017776852437864392,0.059784165279603216,0.7931647606522436,0.8988627897658937,0.9500378926658432,0.9863166806695531,0.9998302257724027,1131.0,1.0014156275250823
q[198],0.9883008691945576,0.00032099008226421286,0.017075948323326606,0.9385979056191739,0.9844388372795315,0.9953970499160658,0.999114214155456,0.9999974860548264,2830.0,1.000722272737538
q[199],0.17434650789360348,0.0003695683141376448,0.01539818699009864,0.1455890480118182,0.1637962886327884,0.17387376636097107,0.18436780105324935,0.20537070319981726,1736.0,1.0034923095513029
a0,1.401159572156698,0.005003798123168833,0.16595720901235575,1.1051142136749255,1.2845803297269136,1.39245726616184,1.5058525042329103,1.7596727172806803,1100.0,1.0030044890180276
b0,0.4468542302484509,0.0019764468624483174,0.04853374441199983,0.35542386792886704,0.41321981892514553,0.44483485773544706,0.4785311117494946,0.5461470175919434,603.0,1.006031365396964
pf[0],0.9318469419943721,0.000432491886090759,0.01808209215555628,0.8959689032260609,0.9197111010355539,0.9317707275765248,0.9436742061235713,0.9685298207120218,1748.0,1.0024292721112449
pf[1],1.1186581347969655,0.0010253725004944838,0.03492292895983325,1.0580625318436487,1.094702009661624,1.115485848631628,1.1392187529305162,1.1963089316136997,1160.0,1.000281321830883
pf[2],1.1706980420094806,0.0010240125622135784,0.042493436844736825,1.0983094562790299,1.1409446297307553,1.1665035446480694,1.196011814552564,1.2643672859727608,1722.0,1.0039352671931716
pf[3],1.5002362403301892,0.019506010472675,0.37469822529961283,1.184200783704787,1.2539337140673412,1.3274789008914905,1.6229416792396316,2.5629503998329266,369.0,1.0251262024357652
pf[4],1.473533691152272,0.01803463541180845,0.35248370804177426,1.1754028142985518,1.2491396242615784,1.3218096289637506,1.5548428192976682,2.523173116835652,382.0,1.0076565452342243
pf[5],0.9576106179720889,0.0006677619975503429,0.02782252620102151,0.9071748369773642,0.938507922365164,0.9564295223748656,0.9756580037357484,1.015475944092604,1736.0,1.002725240037913
pf[6],0.6766091387128627,0.0002572019534934502,0.011261216792007138,0.6553218424235115,0.668988607108456,0.6765048956613618,0.6839543783511938,0.6995521885248093,1917.0,1.0001624204066712
pf[7],0.7754015861214093,0.0008683834185964073,0.03166921822609352,0.7158824798234924,0.7534162140585006,0.7748132903337517,0.7964777025626075,0.8412890772982258,1330.0,1.0027463430758512
pf[8],0.6760699846801651,0.0002983492979584942,0.013898082558228964,0.6498132842543628,0.6666265703914175,0.6755276751282591,0.685344042299014,0.7045716108814162,2170.0,1.0014019062542363
pf[9],0.942553110016296,0.0011465281038099044,0.038404413149411606,0.8737772847004714,0.9158145860423972,0.9402596676232822,0.9668820439796947,1.024605306486973,1122.0,1.0019766982624634
pf[10],0.611801349208764,0.00030051013019570505,0.012452147724282802,0.5881263883680862,0.603026863268376,0.6116053162867209,0.6203259959938772,0.6368729653016052,1717.0,0.999743211511431
pf[11],0.9736421625031692,0.0007387643479628134,0.03225279653038904,0.9110827980036295,0.9511933227425255,0.9728325314851689,0.9952102561515395,1.0368832232434824,1906.0,1.0000381676219878
pf[12],0.736022361100286,0.0005181491203566491,0.02130090804321647,0.6951992572189178,0.7215548620609094,0.735326709678652,0.7501856336759649,0.778617999680457,1690.0,1.0016098394498947
